Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.098373,0,1,0.416666667,0,1,0,0,0.125,0,0.181818182,1,RUSH
0.098889,0,1,0.541666667,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.099286,0,1,0.45,0,1,0,0,0.2,0,0.484848485,0,RUSH
0.099444,0,1,0.558333333,1,0,0,0,0.25,0,0.757575758,0,PASS
0.09963,0,1,0.408333333,0,1,0,0,0.25,0,0.888888889,0,PASS
0.100333,0,1,0.675,1,0,0,0,0.25,0,0.383838384,0,RUSH
0.100648,0,1,0.233333333,0,0,1,0,0.175,1,0.888888889,0,PASS
0.100648,0,1,0.233333333,0,0,0,1,0.175,1,0.888888889,0,PUNT
0.100876,0,1,0.016666667,1,0,0,0,0.25,0,0.222222222,0,PASS
0.101111,0,1,0.408333333,1,0,0,0,0.25,0,0.888888889,0,PASS
0.101167,0,1,0.225,0,0,1,0,0.15,0,0.424242424,0,RUSH
0.101667,0,1,0.616666667,1,0,0,0,0.25,0,0.727272727,0,RUSH
0.101821,0,1,0.208333333,0,1,0,0,0.1,0,0.393939394,0,RUSH
0.103452,0,1,0.416666667,1,0,0,0,0.25,0,0.232323232,0,RUSH
0.103965,0,1,0.341666667,0,0,1,0,0.45,1,0.353535354,0,PASS
0.10447,0,1,0.616666667,0,1,0,0,0.15,0,0.272727273,0,RUSH
0.105463,0,1,0.233333333,0,1,0,0,0.175,0,0.888888889,0,PASS
0.106538,0,1,0.016666667,0,0,0,1,0.025,0,0.232323232,0,RUSH
0.107659,0,1,0.45,1,0,0,0,0.25,0,0.505050505,0,RUSH
0.108056,0,1,0.5,1,0,0,0,0.25,0,0.818181818,0,RUSH
0.108426,0,1,0.208333333,1,0,0,0,0.25,0,0.454545455,0,RUSH
0.108532,0,1,0.416666667,0,1,0,0,0.025,0,0.262626263,0,RUSH
0.109556,0,1,0.225,0,1,0,0,0.15,0,0.424242424,0,PASS
0.110028,0,1,0.675,0,1,0,0,0.15,0,0.474747475,0,RUSH
0.110278,0,1,0.233333333,1,0,0,0,0.25,0,0.919191919,0,RUSH
0.110707,0,1,0.341666667,0,1,0,0,0.45,0,0.353535354,0,PASS
0.111944,0,1,0.433333333,0,0,0,1,0.6,1,0.393939394,0,RUSH
0.112201,0,1,0.016666667,0,0,1,0,0.2,1,0.303030303,0,RUSH
0.112424,0,1,0.616666667,1,0,0,0,0.25,0,0.313131313,0,RUSH
0.113611,0,1,0.416666667,1,0,0,0,0.25,0,0.353535354,0,RUSH
0.114398,0,1,0.325,1,0,0,0,0.25,0,0.131313131,1,RUSH
0.114537,0,1,0.4,0,0,1,0,0.5,1,0.909090909,0,PASS
0.114537,0,1,0.4,0,0,0,1,0.5,1,0.909090909,0,PUNT
0.115031,0,1,0.208333333,0,1,0,0,0.125,0,0.505050505,0,RUSH
0.116032,0,1,0.45,0,0,1,0,0.2,1,0.646464646,0,RUSH
0.117449,0,0,0.341666667,1,0,0,0,0.25,0,0.272727273,0,RUSH
0.117863,0,0,0.016666667,0,1,0,0,0.2,0,0.303030303,0,PASS
0.117944,0,0,0.225,1,0,0,0,0.25,0,0.464646465,0,RUSH
0.118167,0,0,0.433333333,0,0,1,0,0.6,1,0.393939394,0,PASS
0.119722,0,0,0.675,1,0,0,0,0.25,0,0.515151515,0,RUSH
0.119907,0,0,0.4,0,1,0,0,0.25,0,0.808080808,0,RUSH
0.120379,0,0,0.616666667,1,0,0,0,0.25,0,0.484848485,0,RUSH
0.121019,0,0,0.325,0,0,0,1,0.025,0,0.151515152,1,RUSH
0.121636,0,0,0.208333333,1,0,0,0,0.25,0,0.555555556,0,PASS
0.123526,0,0,0.016666667,1,0,0,0,0.25,0,0.323232323,0,RUSH
0.124192,0,0,0.341666667,0,0,0,1,0.075,0,0.313131313,0,RUSH
0.124389,0,0,0.433333333,0,1,0,0,0.6,0,0.393939394,0,RUSH
0.124405,0,0,0.45,0,1,0,0,0.2,0,0.646464646,0,RUSH
0.125278,0,0,0.4,1,0,0,0,0.25,0,0.808080808,0,PASS
0.12609,0,0,0.7,0,0,1,0,0.1,0,0.101010101,1,RUSH
0.126333,0,0,0.225,0,1,0,0,0.15,0,0.545454545,0,RUSH
0.126944,0,0,0.508333333,0,0,1,0,0.125,0,0.707070707,0,PASS
0.126944,0,0,0.508333333,0,0,0,1,0.125,0,0.707070707,0,PUNT
0.127639,0,0,0.325,0,0,1,0,0.225,1,0.232323232,0,PASS
0.128241,0,0,0.208333333,0,0,1,0,0.125,0,0.707070707,0,RUSH
0.128333,0,0,0.616666667,1,0,0,0,0.25,0,0.626262626,0,RUSH
0.129167,0,0,0.45,0,0,1,0,0.125,0,0.050505051,1,RUSH
0.129188,0,0,0.016666667,0,0,1,0,0.25,1,0.474747475,0,PASS
0.130611,0,0,0.433333333,1,0,0,0,0.625,0,0.404040404,0,RUSH
0.130694,0,0,0.616666667,0,0,1,0,0.275,1,0.505050505,0,RUSH
0.130694,0,0,0.616666667,0,0,0,1,0.075,0,0.424242424,0,PUNT
0.130934,0,0,0.341666667,0,0,1,0,0.1,0,0.323232323,0,RUSH
0.132778,0,0,0.45,1,0,0,0,0.25,0,0.666666667,0,RUSH
0.133611,0,0,0.7,0,1,0,0,0.15,0,0.121212121,1,RUSH
0.134259,0,0,0.325,0,1,0,0,0.275,0,0.252525253,0,RUSH
0.134722,0,0,0.225,1,0,0,0,0.25,0,0.585858586,0,RUSH
0.134846,0,0,0.208333333,0,1,0,0,0.3,0,0.777777778,0,PASS
0.13485,0,0,0.016666667,0,1,0,0,0.25,0,0.474747475,0,PASS
0.135556,0,0,0.508333333,0,1,0,0,0.2,0,0.737373737,0,RUSH
0.136163,0,0,0.45,0,1,0,0,0.175,0,0.070707071,1,RUSH
0.136667,0,0,0.375,1,0,0,0,0.25,0,0.656565657,0,PASS
0.137677,0,0,0.341666667,0,1,0,0,0.225,0,0.373737374,0,PASS
0.13787,0,0,0.541666667,0,1,0,0,0.225,0,0.232323232,0,PASS
0.140513,0,0,0.016666667,1,0,0,0,0.25,0,0.474747475,0,RUSH
