Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.05412037,0,1,0.758333333,0,0,0,1,0.3,1,0.373737374,0,FIELD_GOAL
0.054652778,0,1,0.45,0,0,0,1,0.125,0,0.757575758,0,PASS
0.055802469,0,1,0.758333333,0,1,0,0,0.05,0,0.626262626,0,RUSH
0.05612963,0,1,0.475,0,1,0,0,0.1,0,0.04040404,1,RUSH
0.056759259,0,1,0.7,0,1,0,0,0.2,0,0.868686869,0,RUSH
0.057708333,0,1,0.45,0,1,0,0,0.25,0,0.808080808,0,PASS
0.058055556,0,1,0.416666667,1,0,0,0,0.375,0,0.303030303,0,PASS
0.058240741,0,1,0.5,1,0,0,0,0.25,0,0.636363636,0,PASS
0.058333333,0,1,0.7,1,0,0,0,0.25,0,0.727272727,0,RUSH
0.058611111,0,1,0.558333333,0,1,0,0,0.25,0,0.838383838,0,RUSH
0.058888889,0,1,0.091666667,0,0,1,0,0.15,0,0.818181818,0,PASS
0.059166667,0,1,0.45,0,0,1,0,0.25,1,0.808080808,0,RUSH
0.061190476,0,1,0.475,0,0,1,0,0.05,0,0.02020202,1,RUSH
0.062029915,0,1,0.341666667,0,1,0,0,0.175,0,0.555555556,0,PASS
0.062222222,0,1,0.45,1,0,0,0,0.25,0,0.808080808,0,PASS
0.062388889,0,1,0.475,1,0,0,0,0.15,0,0.060606061,1,RUSH
0.062407407,0,1,0.758333333,0,0,1,0,0.3,1,0.373737374,0,PASS
0.062752525,0,1,0.625,0,1,0,0,0.1,0,0.04040404,1,RUSH
0.065555556,0,1,0.091666667,0,1,0,0,0.225,0,0.848484848,0,PASS
0.065992063,0,1,0.475,0,1,0,0,0.05,0,0.02020202,1,PASS
0.066419753,0,1,0.758333333,1,0,0,0,0.25,0,0.707070707,0,RUSH
0.066481481,0,1,0.5,0,1,0,0,0.025,0,0.666666667,0,RUSH
0.067692308,0,1,0.341666667,1,0,0,0,0.25,0,0.585858586,0,PASS
0.068648148,0,1,0.475,0,0,0,1,0.05,0,0.191919192,1,PASS
0.068888889,0,1,0.558333333,1,0,0,0,0.25,0,0.838383838,0,RUSH
0.069722222,0,1,0.7,1,0,0,0,0.25,0,0.888888889,0,RUSH
0.070555556,0,1,0.558333333,0,0,1,0,0.175,1,0.787878788,0,PASS
0.070555556,0,1,0.558333333,0,0,0,1,0.175,1,0.787878788,0,PUNT
0.070694444,0,1,0.758333333,0,1,0,0,0.325,0,0.383838384,0,RUSH
0.070793651,0,1,0.475,1,0,0,0,0.125,0,0.050505051,1,RUSH
0.072222222,0,1,0.091666667,1,0,0,0,0.25,0,0.858585859,0,RUSH
0.073354701,0,1,0.341666667,0,0,1,0,0.075,0,0.646464646,0,PASS
0.073434343,0,1,0.625,1,0,0,0,0.25,0,0.101010101,1,RUSH
0.074722222,0,1,0.5,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.074907407,0,1,0.475,0,0,1,0,0.125,0,0.222222222,0,RUSH
0.075595238,0,1,0.475,0,1,0,0,0.075,0,0.444444444,0,PASS
0.076388889,0,1,0.666666667,0,0,0,1,0.05,0,0.101010101,1,FIELD_GOAL
0.076944444,0,1,0.558333333,0,1,0,0,0.25,0,0.818181818,0,RUSH
0.077037037,0,1,0.758333333,0,0,1,0,0.05,0,0.747474747,0,RUSH
0.078981481,0,1,0.758333333,1,0,0,0,0.25,0,0.353535354,0,RUSH
0.079017094,0,1,0.341666667,0,1,0,0,0.25,0,0.717171717,0,PASS
0.080396825,0,1,0.475,1,0,0,0,0.25,0,0.515151515,0,RUSH
0.081166667,0,1,0.475,0,1,0,0,0.25,0,0.272727273,0,PASS
0.082142857,0,1,0.758333333,0,1,0,0,0.075,0,0.181818182,1,RUSH
0.082171717,0,1,0.641666667,0,1,0,0,0.1,0,0.04040404,1,RUSH
0.083333333,0,1,0.558333333,1,0,0,0,0.25,0,0.818181818,0,PASS
0.084116162,0,1,0.625,0,1,0,0,0.1,0,0.191919192,1,RUSH
0.084679487,0,1,0.341666667,1,0,0,0,0.25,0,0.717171717,0,PASS
0.085198413,0,1,0.475,0,1,0,0,0.25,0,0.717171717,0,PASS
0.08712963,0,1,0.583333333,0,0,1,0,0.2,1,0.434343434,0,PASS
0.08712963,0,1,0.583333333,0,0,0,1,0.2,1,0.434343434,0,PUNT
0.087222222,0,1,0.666666667,0,0,1,0,0.125,0,0.131313131,1,RUSH
0.087268519,0,1,0.758333333,0,1,0,0,0.2,0,0.454545455,0,RUSH
0.087425926,0,1,0.475,1,0,0,0,0.25,0,0.272727273,0,PASS
0.087654321,0,1,0.758333333,0,1,0,0,0.35,0,0.868686869,0,RUSH
0.087916667,0,1,0.466666667,0,1,0,0,0.2,0,0.96969697,0,RUSH
0.09,0,1,0.475,1,0,0,0,0.25,0,0.717171717,0,PASS
0.090176768,0,1,0.641666667,1,0,0,0,0.1,0,0.04040404,1,RUSH
0.09034188,0,1,0.341666667,0,0,1,0,0.15,0,0.797979798,0,PASS
0.090396825,0,1,0.758333333,1,0,0,0,0.25,0,0.252525253,0,PASS
0.091111111,0,1,0.583333333,0,1,0,0,0.15,0,0.414141414,0,PASS
0.091944444,0,1,0.466666667,1,0,0,0,0.25,0,0.98989899,0,RUSH
0.093611111,0,1,0.583333333,1,0,0,0,0.25,0,0.454545455,0,RUSH
0.093685185,0,1,0.475,1,0,0,0,0.25,0,0.434343434,0,RUSH
0.09479798,0,1,0.625,1,0,0,0,0.25,0,0.252525253,0,RUSH
0.095555556,0,1,0.758333333,1,0,0,0,0.25,0,0.474747475,0,RUSH
